"C1T1_r1","C1T1_r10","C1T1_r2","C1T1_r3","C1T1_r4","C1T1_r5","C1T1_r6","C1T1_r7","C1T1_r8","C1T1_r9","C1T2_r1","C1T2_r10","C1T2_r2","C1T2_r3","C1T2_r4","C1T2_r5","C1T2_r6","C1T2_r7","C1T2_r8","C1T2_r9","C1T3_r1","C1T3_r10","C1T3_r2","C1T3_r3","C1T3_r4","C1T3_r5","C1T3_r6","C1T3_r7","C1T3_r8","C1T3_r9","C1T4_r1","C1T4_r10","C1T4_r2","C1T4_r3","C1T4_r4","C1T4_r5","C1T4_r6","C1T4_r7","C1T4_r8","C1T4_r9","C1T5_r1","C1T5_r10","C1T5_r2","C1T5_r3","C1T5_r4","C1T5_r5","C1T5_r6","C1T5_r7","C1T5_r8","C1T5_r9","C1T6_r1","C1T6_r10","C1T6_r2","C1T6_r3","C1T6_r4","C1T6_r5","C1T6_r6","C1T6_r7","C1T6_r8","C1T6_r9","C2T1_r1","C2T1_r10","C2T1_r2","C2T1_r3","C2T1_r4","C2T1_r5","C2T1_r6","C2T1_r7","C2T1_r8","C2T1_r9","C2T2_r1","C2T2_r10","C2T2_r2","C2T2_r3","C2T2_r4","C2T2_r5","C2T2_r6","C2T2_r7","C2T2_r8","C2T2_r9","C2T3_r1","C2T3_r10","C2T3_r2","C2T3_r3","C2T3_r4","C2T3_r5","C2T3_r6","C2T3_r7","C2T3_r8","C2T3_r9","C2T4_r1","C2T4_r10","C2T4_r2","C2T4_r3","C2T4_r4","C2T4_r5","C2T4_r6","C2T4_r7","C2T4_r8","C2T4_r9","C2T5_r1","C2T5_r10","C2T5_r2","C2T5_r3","C2T5_r4","C2T5_r5","C2T5_r6","C2T5_r7","C2T5_r8","C2T5_r9","C2T6_r1","C2T6_r10","C2T6_r2","C2T6_r3","C2T6_r4","C2T6_r5","C2T6_r6","C2T6_r7","C2T6_r8","C2T6_r9"
35,0,0,0,0,0,126,0,42,98,0,0,0,0,0,0,78,0,0,0,0,0,32,0,44,0,20,0,0,20,0,0,0,0,36,0,0,0,0,18,0,0,30,0,0,26,0,0,0,0,0,0,14,9,0,5,6,0,7,7,0,12,0,9,11,4,0,0,11,10,0,0,11,0,8,0,3,0,13,0,0,0,1,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,10,6,0,11,0,0,0,0,0,12,0,11,11,7,0,6,0,0,0
0,49,63,98,56,91,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,48,0,44,0,36,0,0,0,0,0,0,0,0,0,54,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,13,0,5,0,0,7,0,0,0,6,0,0,18,0,0,0,0,0,0,11,14,8,14,0,0,0,13,0,0,9,16,0,9,0,13,0,12,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15,0,0,0,12
0,42,112,91,0,0,70,0,49,28,0,102,96,48,0,0,54,0,42,0,0,44,40,0,0,48,48,0,0,0,0,0,24,0,0,0,36,0,0,21,0,0,0,0,0,0,32,0,16,0,0,0,0,0,0,11,14,0,0,0,9,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,13,0,0,0,0,0,0,4,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,112,91,0,0,0,42,0,0,0,0,96,0,0,0,0,0,0,0,40,0,60,0,0,0,0,0,0,32,0,0,30,0,33,0,0,36,0,45,16,26,24,0,0,0,0,16,0,24,13,0,13,0,0,0,12,11,0,10,0,0,18,0,12,10,0,0,0,12,0,0,13,7,12,13,0,0,8,0,0,0,8,0,14,12,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,9,0,0,13,0,0,0,0,0,0,0,7,12,8,0,0,0,0
84,84,63,0,70,0,0,0,42,77,108,72,0,0,24,0,0,0,0,84,24,40,0,0,0,0,0,0,0,28,0,21,0,0,12,0,0,0,33,0,0,0,0,0,26,0,0,0,18,0,0,0,0,0,0,6,0,6,12,0,0,0,0,6,8,0,0,0,0,14,0,0,12,8,0,5,5,0,0,9,0,0,0,14,8,0,0,0,17,12,0,0,12,14,0,0,0,0,11,7,0,0,9,9,0,0,6,0,0,6,0,0,0,10,0,8,6,0,0,8
84,0,0,0,0,0,70,84,84,28,48,0,0,0,0,0,66,60,30,42,0,40,0,0,0,32,44,40,40,0,18,15,0,0,0,0,0,0,0,0,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,15,5,0,0,0,0,11,0,0,0,9,15,0,0,0,0,12,0,0,0,0,16,0,0,6,0,15,0,0,0,10,16,0,0,0,0,5,6,0,0,4,0,17,0,0,0,8,0,0,0,0,0
0,0,0,0,77,77,0,63,0,42,0,0,0,0,78,84,60,0,0,0,0,52,0,0,0,0,0,0,0,20,0,27,0,0,0,12,0,0,0,0,0,0,0,20,0,14,0,0,0,0,0,0,0,14,10,20,0,0,8,0,11,0,11,11,0,9,0,0,6,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,8,11,0,0,0,8,0,0,0
0,0,0,98,0,63,0,0,98,0,0,60,0,78,0,0,0,0,72,0,36,0,0,40,0,0,0,0,0,0,0,0,0,39,0,15,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,0,15,9,0,0,0,14,8,0,0,0,12,7,0,0,7,10,16,0,10,0,16,0,0,0,10,9,11,0,0,9,0,0,0,0,0,8,12,0,0,17,6,0,0,0,0,7,7,0,8,9,0,0,0,0,0
0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,60,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,24,0,36,0,0,0,0,0,0,0,0,0,21,14,0,0,0,16,0,0,10,0,0,0,8,10,0,11,0,0,9,0,0,0,0,0,0,18,0,0,0,0,0,10,12,0,0,0,4,0,0,0,0,0,13,0,9,0,11,0,0,12,10,0,0,0,8,0,9,0,11,9,0
0,0,0,0,56,0,0,49,77,0,0,0,0,0,84,0,0,0,84,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,27,0,0,18,0,0,0,0,0,12,0,0,0,20,0,0,0,9,0,0,12,0,0,0,0,10,0,0,0,0,0,9,0,0,0,7,0,0,0,11,12,0,0,0,0,0,0,0,0,0,15,0,0,0,9,0,0,0,7,0,18,13,11,0,8,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,10,12,7,8
0,70,0,42,42,0,0,0,77,63,0,0,0,42,0,0,0,12,0,48,32,0,0,0,12,0,36,0,36,0,0,0,0,0,0,0,24,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,12,0,0,0,0,13,0,15,0,0,15,0,0,0,0,16,0,12,0,0,5,0,0,0,0,13,0,0,0,0,15,9,0,0,0,15,0,9,0,0,11,14,7,0,0,6,0,10,0,5,12,11,0
0,56,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,54,42,0,0,0,24,0,0,0,36,36,56,0,0,0,0,0,0,0,30,36,39,0,0,0,22,0,30,0,26,0,30,0,0,0,0,0,11,0,12,0,10,0,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,8,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0
0,0,0,56,98,77,105,105,77,0,0,30,0,0,36,0,0,114,0,0,44,0,0,0,52,40,32,0,0,0,39,24,0,27,0,21,36,0,0,0,14,26,0,14,0,20,34,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,10,0,0,0
0,98,42,0,0,0,49,0,0,63,0,54,0,0,0,0,66,0,0,0,36,68,0,0,0,0,56,0,0,0,0,39,0,0,0,0,39,0,0,0,12,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,14,0,0,0,0,12,0,14,6,10,11,0,0,0,13,14,0,0,7,0,0,0,13,0,14,12,0,0,11,0,0,0,9,0,15,13,0,0,0,0,0,0,8,0,15,11,0,0,0,0,0,0,11,0,19,9,0
0,0,56,0,0,0,0,0,0,0,30,0,36,0,42,48,0,36,0,0,0,0,0,0,52,20,0,32,0,0,0,0,0,0,0,30,24,24,0,0,14,0,18,0,30,0,0,0,0,0,6,0,10,0,17,0,0,0,0,0,12,9,0,0,0,0,10,0,7,0,8,8,0,0,4,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,7,15,0,0,8,0,0,6,0,0,0,17,0,0,0,0,8,7,0,7,4,11,0,0,0,0,8,0,0
105,0,70,77,0,0,0,0,0,0,84,0,0,0,48,0,48,0,0,0,48,36,0,0,28,0,36,24,0,0,36,27,0,36,0,0,36,15,0,0,18,0,16,26,24,0,0,0,0,0,0,0,0,11,12,0,6,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,16,7,10,0,0,5,0,0,0,0,16,0,0,0,15,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0,49,0,0,105,0,0,0,63,0,60,24,54,0,84,42,0,0,96,84,0,0,0,0,40,44,0,0,48,0,24,0,0,0,33,36,33,0,0,12,22,12,0,0,30,26,24,0,0,10,13,0,0,0,0,7,8,0,0,12,18,0,0,14,0,16,0,0,0,0,20,0,0,10,0,0,8,0,0,0,14,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,8,8,11,0
91,0,0,98,0,0,0,0,0,42,0,0,0,72,36,0,42,0,0,0,40,0,44,40,0,0,0,0,0,0,0,0,33,0,0,18,0,24,0,0,0,0,14,0,24,0,0,0,36,0,0,0,0,14,0,10,0,9,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,10,9,0,0,0,9,8,0,10,0,0,0,0,0,4,10,0,0,0,6,12,0,0,0,0,12,0,12,12,14,0
70,35,70,0,0,0,0,0,70,0,84,48,0,0,0,0,48,0,0,0,60,0,0,0,32,40,64,0,36,0,24,0,39,0,0,42,51,0,48,0,10,0,26,0,0,0,34,0,18,0,0,0,14,0,7,0,10,0,0,5,5,0,0,8,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,11,6,0,0,0,9,9,11,0,10,15,0,0,0,0,10,9,0,0,13,9,0,5,0,0,9,9,9,0,10,0,0,0,7,0,0,0,0,0,0,0
0,84,84,63,0,0,0,0,0,0,30,84,36,0,0,0,0,0,0,0,60,0,36,24,0,0,0,0,0,0,0,0,42,0,0,27,24,0,0,0,28,0,14,0,0,24,14,0,0,0,10,0,0,0,0,0,6,8,0,0,8,0,0,0,4,0,9,0,12,0,8,12,0,11,6,0,13,0,9,0,0,0,0,0,0,10,6,0,14,0,0,10,0,0,0,6,11,0,13,10,0,11,0,0,0,17,7,12,0,7,0,0,0,12,0,11,0,11,0,15
0,0,0,84,0,0,0,63,0,56,0,0,0,0,0,0,0,42,0,0,52,16,0,0,0,0,0,0,0,0,30,0,0,48,0,0,0,0,0,18,20,0,0,34,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,19,0,7,10,0,8,0,0,7,8,14,0,17,0,0,0,0,0,0,7,0,0,20,0,0,14,0,0,7,0,0,0,15,0,0,0,7,0,11,0,11,0,16,0,0,0,0,0,18,0,8,0,15,0,0
0,70,0,0,84,14,0,0,0,56,0,60,0,0,0,90,54,0,0,0,0,0,0,0,0,48,0,0,0,0,0,30,12,0,0,0,48,0,33,18,0,16,0,0,0,0,0,6,18,0,0,0,5,0,6,0,10,16,0,0,0,0,0,10,11,0,0,0,0,0,11,0,8,0,12,0,0,0,0,0,11,8,0,0,0,0,11,0,0,8,0,0,0,0,0,0,9,8,0,0,0,9,0,0,0,9,0,0,0,6,0,13,8,0,0,0,8,7,0,11
0,0,0,0,0,0,56,63,0,0,0,0,0,66,0,0,0,54,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,21,0,0,30,30,0,0,0,20,16,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,9,0,13,0,0,7,15,9,11,0,0,0,10,0,9,0,0,0,7,9,0,0,17,0,0,0,0,0,12,0,0,16,9,0,0,0,8,0,10,0,0,0,9,0,6,0,0
56,56,0,0,105,0,112,0,42,0,0,0,42,0,0,0,42,0,54,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,22,0,0,0,0,0,0,13,0,0,7,0,0,0,0,7,8,0,13,0,0,11,2,0,0,0,0,0,15,6,0,6,4,0,0,0,9,10,17,0,0,0,7,0,0,0,13,0,18,0,11,0,0,0,0,0,14,11,9,0,7,0,0,0,14,0,13,12,0,0,8,0,9,0,13,0
0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,28,0,0,0,0,30,0,0,0,0,27,0,0,18,20,0,0,16,0,0,22,0,0,6,0,8,0,9,8,0,8,0,0,0,13,0,0,0,11,0,0,7,0,0,15,0,0,0,15,0,0,13,0,0,8,0,12,0,0,0,6,11,0,0,0,5,0,0,9,0,8,14,0,0,0,0,0,0,15,0,15,6,0,0,0,0,0,0,0,0,7
70,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,14,22,0,0,0,16,0,0,0,0,8,15,0,0,0,0,9,0,0,0,0,0,10,0,0,0,9,6,0,0,0,7,0,0,0,14,12,0,0,0,0,0,0,9,0,15,9,0,0,8,6,0,0,0,9,8,0,0,0,0,0,0,11,0,10,0,0,0,0,0,4,0,11,0,12,0,0
0,0,63,0,0,70,0,56,42,98,0,0,78,0,0,0,0,0,0,66,24,0,0,0,0,0,0,0,0,0,0,0,33,18,0,0,0,0,0,0,0,0,30,26,0,18,0,0,0,0,4,0,13,15,0,14,0,0,0,9,0,14,0,0,0,0,0,9,0,0,8,20,9,6,0,0,9,16,0,0,0,14,12,0,0,9,0,11,0,10,0,14,0,0,0,6,5,12,0,0,11,0,0,0,10,6,7,17,0,0,0,0,0,0,10,0,0,11,0,0
0,0,84,0,0,56,0,0,70,0,0,0,84,84,0,0,0,0,0,0,20,0,52,64,0,52,0,0,0,0,24,0,39,36,0,0,27,30,0,0,22,0,0,0,30,0,18,24,0,0,5,0,0,0,6,0,15,0,0,6,0,0,0,0,14,8,8,0,0,14,0,0,0,7,7,0,0,0,0,6,9,0,0,0,0,0,14,0,0,5,9,0,0,0,4,0,3,10,0,0,10,0,0,0,10,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0
0,119,0,0,0,56,0,0,0,0,0,42,72,66,0,0,0,0,72,0,0,0,56,28,0,60,0,0,48,0,0,0,42,36,0,57,0,0,36,0,0,0,24,28,0,28,0,0,16,0,0,0,11,10,0,7,0,0,8,0,10,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,8,6,6,0,0,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,9,0,11,0,0,0,10
0,0,42,42,49,0,91,0,0,0,0,0,0,60,96,0,72,30,0,0,0,0,0,52,56,0,0,0,28,0,0,0,0,51,18,3,0,0,48,0,0,0,0,36,20,14,20,0,12,0,13,0,0,9,10,7,0,0,12,0,0,0,0,0,15,0,0,19,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,17,0,10,0
84,0,0,119,0,0,0,84,0,0,90,0,0,60,60,0,0,78,0,72,44,0,0,44,0,28,0,0,0,20,24,0,0,36,0,18,0,0,18,0,16,0,18,0,0,18,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,7,7,0,0,0,8,11,0,0,0,0,0,0,0,0,0,16,9,0,0,0,15,0,0,0,0,20,7,0,0,12,11,0,0,0,0,16,11,0,0,15,8,0,6,0,0,0,0,0,8,11,12,0,8,0,0,0,0
63,42,0,0,0,77,0,70,0,0,90,0,0,0,0,84,0,24,0,60,56,0,0,0,0,48,0,36,0,40,0,0,27,0,24,0,0,0,21,0,0,0,22,12,16,18,0,22,0,0,0,0,13,0,0,0,4,9,0,0,3,0,0,0,0,10,0,15,0,0,0,12,10,6,0,0,0,0,0,0,0,8,0,7,0,0,3,5,0,0,0,3,9,0,0,0,9,0,0,0,0,0,0,0,0,0,10,5,0,0,0,11,0,11,0,0,0,0,0,0
77,0,0,56,0,0,49,0,42,0,30,0,0,30,48,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,30,0,0,0,21,48,0,0,0,0,30,0,0,20,30,24,0,0,0,0,13,0,2,11,18,0,0,14,0,7,0,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,16,4,0,0
49,63,98,0,0,0,0,0,0,0,0,0,78,0,0,90,0,42,0,0,0,0,48,0,0,52,0,0,36,0,0,0,0,0,21,33,0,39,0,0,0,0,12,0,0,0,16,0,0,0,0,0,0,0,0,0,18,0,15,0,0,0,15,9,14,0,0,0,12,0,0,0,5,6,15,0,0,0,13,13,0,0,0,9,0,6,7,0,13,10,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,8
77,0,0,0,0,0,0,0,0,0,66,0,0,0,66,60,0,0,0,30,56,48,0,44,0,44,0,0,0,28,21,30,0,0,27,0,0,0,0,33,36,0,0,0,20,16,0,0,0,16,10,11,0,0,9,0,0,0,10,4,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,4,0,0,15,0,0,0,0,0,12,0,0,13,12,0,0,0,0,0,15,0,0,8,9,0,0,0,0,0,14,0,8,12
35,0,0,0,84,0,0,0,56,0,36,90,0,0,66,0,0,0,0,0,56,68,0,0,0,0,60,0,0,0,39,36,0,0,0,18,24,0,0,12,22,22,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,8,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,14,0,13,9,0,0,0,0,0,9,10,0,10,14,0,3,0,0,0,7,0,0,14,0,13,0,0,0,0,8,0,0,20,0,0,11,0,0,0,0,0,0,12,0,0,14
0,0,77,0,119,98,91,0,0,0,0,0,66,0,36,102,0,0,0,0,0,0,36,0,32,0,0,0,0,36,0,30,0,0,33,0,27,0,0,0,0,32,0,0,16,0,0,0,0,20,4,6,0,0,0,0,12,0,0,16,0,0,0,0,0,0,13,0,0,0,0,15,0,0,12,0,15,0,0,6,5,11,8,0,8,0,12,0,7,0,8,0,14,0,18,0,0,0,0,0,0,0,11,0,15,10,0,0,0,0,8,9,10,0,0,0,0,0,0,3
0,0,0,70,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,6,0,0,0,10,0,0,0,11,0,0,0,0,8,0,9,0,12,12,0,0,0,0,8,0,9,0,0,11,0,0,0,0,9,10,0,0,8,0,0,0,14,0,0,12,0,0,19,0,0,0,8,0,13,9,0,0,13,9,0,0,0,0,0,0,0,0,13,0
84,0,70,0,63,21,77,49,0,0,0,0,12,30,18,78,72,0,0,0,28,0,36,0,0,4,0,0,0,0,15,0,0,0,24,15,0,0,0,0,20,0,0,0,16,0,0,10,0,0,6,0,0,12,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,10
63,0,0,0,49,112,0,0,70,77,0,0,0,0,0,84,96,0,0,72,0,20,0,0,28,56,52,0,28,64,0,0,0,0,0,27,0,0,0,51,0,0,0,22,0,20,0,20,0,22,0,7,0,10,0,0,11,12,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,12,0,0,6,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0
0,0,63,77,0,0,0,0,91,0,0,0,78,30,0,0,0,0,0,60,0,0,64,0,24,0,0,0,0,24,0,0,42,0,21,0,0,0,0,0,0,0,24,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,10,0,6,7,0,7,10,0,0,0,11,8,8,0,0,0,5,6,0,0,12,0,10,6,0,0,0,0,0,9,7,0,10,9,0,10,0,9,0,9,0,10,0,0,0,20,0,0,0,8,0,14,15,9,0,11,0,7
0,0,84,0,0,70,70,0,63,0,0,0,0,0,0,36,90,0,0,0,32,0,0,0,0,32,56,0,0,0,0,0,30,24,0,0,24,0,0,0,2,0,14,0,0,0,34,12,0,0,13,4,0,0,0,7,11,0,0,0,0,5,0,0,0,0,0,0,13,0,0,10,0,0,9,0,9,0,13,0,0,10,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
91,0,63,0,77,0,28,0,63,0,54,0,78,0,0,0,90,0,30,0,40,0,44,0,28,0,0,0,0,0,0,0,27,0,0,27,21,0,0,0,0,0,0,0,18,0,0,12,0,22,0,0,0,0,6,0,0,0,0,0,0,15,0,7,7,0,11,9,0,0,0,0,0,4,14,9,9,12,0,0,0,0,0,8,0,0,0,0,7,0,0,11,7,13,0,5,11,5,0,0,0,9,9,16,0,9,9,0,0,10,0,7,0,11,0,0,12,12,0,0
0,0,77,0,0,0,63,35,0,77,0,0,0,0,48,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,18,22,0,0,0,0,7,0,0,0,8,0,0,8,0,13,9,0,0,0,0,0,0,8,0,7,18,0,9,0,0,12,0,0,0,0,11,0,11,6,0,0,0,0,0,11,15,0,0,9,0,0,0,8,0,0,9,0,0,0,0,0,0,0,10,0,4,0,0,0,0,10
0,0,42,0,0,0,0,0,0,49,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,33,36,0,0,0,18,0,26,0,0,38,38,0,0,0,0,0,10,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,13,0,12,11,0,0,0,0,0,0,16,0,15,9,0,0,0,0
0,49,0,0,70,0,0,0,0,49,0,0,0,0,0,0,0,54,0,0,0,12,0,0,0,0,0,40,40,0,0,0,24,30,12,0,0,12,30,0,0,0,0,28,26,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,15,15,0,11,9,0,0,0,14,0,6,13,0,0,0,9,11,0,0,0,0,15,0,0,0,10,10,0,0,0,0,11,0,0,0,0,17,10,0,0,0,0,0,0,0,0,10,0,11,0,12,11,8,0,0,0,10,0,6,0
70,0,0,0,0,0,0,0,0,98,42,0,0,0,42,0,0,0,0,0,0,56,0,0,0,0,24,24,0,0,0,27,0,15,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,5,0,0,0,0,6,0,0,16,0,9,11,0,0,0,4,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,0
0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,78,0,44,0,0,0,24,0,0,0,64,0,42,27,0,6,0,27,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,7,10,0,0,0,14,7,12,0,0,6,12,8,0,0,13,16,0,0,17,11,0,7,0,0,6,10,0,10,10,0,0,7,0,0,9,7,0,11,10,2,0,11,0,0,9,0,11,0,0,0,0,9,0,0,0,0,0,7
0,105,0,49,0,91,0,0,63,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,7,0,4,0,0,11,0,0,0,7,0,0,0,0,14,0,0,13,0,9,0,0,9,0,0,7,0,0,0,13,0,0,11,0,0,13,0,0,0,0,0,0,16,10,0,10,0,0,0,10,0,0,13,0,0,9
77,84,0,0,0,0,0,105,0,0,0,30,0,0,0,0,0,96,0,0,0,0,0,0,0,20,0,20,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,10,11,0,0,0,0,0,0,9,0,8,0,9,16,0,6,0,0,0,0,13,0,0,19,0,10,0,0,0,0,0,7,0,4,0,14,0,0,0,0,13,0,0,0,0,0,0,3,0,0,10,11,0,0,0,11,0,0,0,0,9,0,0,0,5,0,0,11,0,0
0,63,0,0,0,0,63,14,0,0,0,42,0,0,0,72,60,0,0,0,0,0,0,0,0,60,0,28,48,0,0,0,0,0,0,21,0,0,51,0,0,0,0,0,0,24,14,0,16,0,0,6,0,0,4,10,0,0,9,0,0,0,11,0,0,0,0,0,0,8,0,8,16,12,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
98,0,84,84,0,21,0,0,0,63,0,0,60,84,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0,0,0,36,0,0,0,7,0,0,0,0,0,11,0,0,4,0,0,13,13,10,0,0,16,10,0,0,0,15,8,13,0,0,17,8,0,6,0,20,0,13,0,0,14,0,7,16,0,12,0,11,0,0,13,0,13,9,0,10,0,0,0,0,2,7,4,16,0,0,0,0,7,8,0,10,9
42,49,42,0,0,35,0,0,0,0,0,0,0,0,72,0,90,0,0,54,0,0,16,0,48,24,36,0,48,0,51,0,0,0,33,0,45,0,51,0,22,16,0,0,0,0,30,0,22,20,9,0,0,0,0,0,22,8,11,9,0,0,9,11,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,9,8,11,0,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
56,70,84,63,0,0,56,0,0,63,96,48,90,0,0,0,84,0,0,54,44,0,0,68,0,0,68,0,32,52,15,18,15,48,0,21,66,0,0,0,14,20,0,10,0,16,38,0,0,20,0,22,0,10,0,5,13,0,9,0,0,0,6,0,10,0,0,0,11,0,0,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
